ID,name,city,address,opening_hours,lat,lon,rating,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Кредит,Банкомат,Расположение,Вклад,load_time
218430958684,Альфа-Банк,Сибай,"просп. Горняков, 22, Сибай","'mon': выходной, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",52.721181,58.664866,"3,1",,,,,,,,,2024-06-24 01:52:53
214599868441,Альфа-Банк,Зеленодольск,"ул. Ленина, 25, Зеленодольск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.846189,48.501785,"4,0",,,,,,,,,2024-06-23 22:38:39
35579811257,Альфа-Банк,Дюртюли,"ул. Ленина, 36, Дюртюли","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.490825,54.846272,"4,2",,,,,,,,,2024-06-24 11:26:14
171428975114,Альфа-Банк,Гатчина,"просп. 25 Октября, 11/13, Гатчина","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.566956,30.121123,"4,0",49.0,47.0,59.0,39.0,,,,,2024-06-23 23:03:14
147054140486,Альфа-Банк,Абинск,"Комсомольский просп., 78, Абинск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",44.866768,38.151647,"4,7",,,,,,,,,2024-06-24 07:48:05
41167571596,Альфа-Банк,Красноярск,"ул. Дубровинского, 52А, Красноярск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",56.009909,92.888827,"4,6",97.0,98.0,98.0,96.0,100.0,,,,2024-06-23 15:59:33
206336961671,Альфа-Банк,Красноярск,"ул. Копылова, 66, Красноярск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': выходной, 'sun': выходной",56.012707,92.81439,"4,8",87.0,85.0,88.0,81.0,82.0,86.0,100.0,85.0,2024-06-23 15:59:33
39115879038,Альфа-Банк,Красноярск,"ул. Горького, 10, Красноярск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': выходной, 'sun': выходной",56.012073,92.848961,"4,4",77.0,75.0,80.0,73.0,76.0,,,,2024-06-23 15:59:33
203153136684,Альфа-Банк,Красноярск,"просп. имени Газеты Красноярский Рабочий, 199, Красноярск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': выходной, 'sun': выходной",55.990786,92.887821,"4,5",77.0,77.0,81.0,75.0,79.0,,,,2024-06-23 15:59:33
1047364179,Альфа-Банк,Красноярск,"Высотная ул., 1, Красноярск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.01938,92.79225,"4,4",89.0,91.0,89.0,85.0,92.0,79.0,,100.0,2024-06-23 15:59:33
1229616895,Альфа-Банк,Красноярск,"просп. Мира, 10, Красноярск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.013976,92.891388,"4,6",78.0,74.0,79.0,73.0,63.0,,,,2024-06-23 15:59:33
37150720138,Альфа-Банк,Красноярск,"Взлётная ул., 18, Красноярск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.034375,92.911079,"4,1",51.0,48.0,54.0,42.0,91.0,,,,2024-06-23 15:59:33
1302527671,Альфа-Банк,Красноярск,"просп. имени Газеты Красноярский Рабочий, 35, Красноярск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.011676,92.971033,"4,4",67.0,66.0,68.0,53.0,76.0,50.0,,,2024-06-23 15:59:33
127973638659,Альфа-Банк,Волхов,"Молодёжная ул., 18, Волхов","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.893733,32.353103,"4,4",81.0,80.0,87.0,,,,,,2024-06-24 03:52:41
18505157966,Альфа-Банк,Волоколамск,"Советская ул., 1/1, Волоколамск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.034783,35.959193,"4,7",100.0,100.0,100.0,90.0,,,,,2024-06-24 10:44:17
48271979900,Альфа-Банк,Дятьково,"ул. Ленина, 166, Дятьково","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",53.591465,34.340168,"4,5",,,,,,,,,2024-06-24 11:28:13
104470380638,Альфа-Банк,Усть-Кут,"ул. Кирова, 88, Усть-Кут","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.78073,105.74707,"4,4",92.0,90.0,,,,,,,2024-06-24 04:12:34
226484252446,Альфа-Банк,Партизанск,"Ленинская ул., 5, Партизанск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",43.11697,133.11843,"4,6",100.0,100.0,,,,,,,2024-06-24 05:10:30
106436070680,Альфа-Банк,Клин,"ул. Карла Маркса, 4, Клин","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.332018,36.712942,"4,4",64.0,68.0,76.0,50.0,,,,,2024-06-23 23:54:46
136332649496,Альфа-Банк,Сатка,"Пролетарская ул., 41, Сатка","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.037593,58.971838,,,,,,,,,,2024-06-24 16:16:25
21848882592,Альфа-Банк,Десногорск,"7, 4-й микрорайон, Десногорск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",54.149413,33.285986,"4,0",,,,,,,,,2024-06-24 11:20:09
116696384969,Альфа-Банк,Кимры,"ул. Урицкого, 4/6, Кимры","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.872826,37.356459,"4,5",76.0,74.0,88.0,75.0,,,,,2024-06-24 14:00:46
43515363987,Альфа-Банк,Зеленогорск,"ул. Ленина, 2, Зеленогорск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.111509,94.579188,"4,7",,,,,,,,,2024-06-24 01:39:16
227633141770,Альфа-Банк,Бердск,"ул. Ленина, 42, Бердск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",54.761233,83.100605,"4,3",69.0,65.0,68.0,50.0,60.0,44.0,,,2024-06-23 22:22:39
17524977842,Альфа-Банк,Старый Оскол,"48, микрорайон Жукова, Старый Оскол","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.308808,37.883429,"4,7",72.0,70.0,75.0,63.0,76.0,77.0,91.0,,2024-06-23 19:37:47
167605980713,Альфа-Банк,Артём,"ул. Фрунзе, 65, Артём","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",43.35355,132.17444,,,,,,,,,,2024-06-24 19:29:09
205855579321,Альфа-Банк,Артём,"ул. Кирова, 64А, Артём","'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",43.35884,132.20515,,,,,,,,,,2024-06-24 19:29:09
1071975376,Альфа-Банк,Каменск-Уральский,"просп. Победы, 39А, Каменск-Уральский","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.423386,61.911099,"4,4",85.0,82.0,87.0,84.0,81.0,,100.0,,2024-06-23 20:24:07
205169987554,Альфа-Банк,Ногинск,"ул. 3-го Интернационала, 62, Ногинск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.855962,38.441695,"4,8",81.0,77.0,85.0,79.0,78.0,,,,2024-06-23 22:20:27
125826763081,Альфа-Банк,Лабытнанги,"Октябрьская ул., 21, Лабытнанги","'mon': 10:00-19:00, 'tue': 10:00-18:00, 'wed': выходной, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",66.657534,66.385212,"4,6",100.0,100.0,100.0,,,,,,2024-06-24 05:29:23
58527131828,Альфа-Банк,Челябинск,"просп. Ленина, 73А, Челябинск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.159388,61.379538,"4,6",78.0,75.0,84.0,81.0,71.0,50.0,90.0,,2024-06-23 15:55:53
23216428868,Альфа-Банк,Челябинск,"ул. Доватора, 35, Челябинск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.145921,61.382459,"4,4",69.0,68.0,78.0,59.0,71.0,83.0,100.0,,2024-06-23 15:55:53
139592626660,Альфа-Банк,Челябинск,"ул. Чичерина, 38В, Челябинск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.177098,61.298645,"4,8",84.0,82.0,86.0,68.0,85.0,,,,2024-06-23 15:55:53
138995344255,Альфа-Банк,Челябинск,"ул. Свободы, 82, Челябинск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.156194,61.412938,"4,3",73.0,72.0,77.0,66.0,57.0,62.0,94.0,,2024-06-23 15:55:53
132482659526,Альфа-Банк,Челябинск,"ул. Кирова, 108, Челябинск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.162541,61.399831,"4,4",86.0,86.0,90.0,81.0,94.0,,81.0,90.0,2024-06-23 15:55:53
1030580735,Альфа-Банк,Челябинск,"Комсомольский просп., 2А, Челябинск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.192379,61.383123,"4,4",83.0,80.0,83.0,74.0,76.0,,91.0,,2024-06-23 15:55:53
1034159938,Альфа-Банк,Челябинск,"ул. Молодогвардейцев, 32А, Челябинск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.195442,61.331785,"4,4",85.0,83.0,89.0,79.0,84.0,70.0,,73.0,2024-06-23 15:55:53
184160855322,Альфа-Банк,Долгопрудный,"Новый бул., 2, Долгопрудный","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.939056,37.509137,"4,6",64.0,59.0,66.0,56.0,35.0,64.0,,,2024-06-23 21:37:00
70511588641,Альфа-Банк,Горно-Алтайск,"Коммунистический просп., 27, Горно-Алтайск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",51.958504,85.954058,"4,3",82.0,79.0,82.0,55.0,,,,,2024-06-24 01:31:24
183015469223,Альфа-Банк,Бузулук,"Комсомольская ул., 81, Бузулук","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",52.788486,52.263696,"4,8",85.0,85.0,85.0,74.0,94.0,,,100.0,2024-06-23 23:28:04
15620904137,Альфа-Банк,Павловский Посад,"Большая Покровская ул., 10, Павловский Посад","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.778229,38.651893,"4,4",78.0,71.0,79.0,67.0,,,,,2024-06-24 01:21:07
152981843031,Альфа-Банк,Заринск,"просп. Строителей, 22, Заринск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.704077,84.931345,"4,4",90.0,88.0,94.0,80.0,,,,,2024-06-24 03:43:15
61299976990,Альфа-Банк,Изобильный,"пер. Ленина, 15, Изобильный","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",45.370715,41.709964,"4,4",94.0,100.0,,,,,,,2024-06-24 12:03:56
5859422847,Альфа-Банк,Белорецк,"ул. Карла Маркса, 75, Белорецк","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.970831,58.4165,,,,,,,,,,2024-06-24 10:14:08
154054968298,Альфа-Банк,Белорецк,"ул. П. Точисского, 27, стр. 1, Белорецк","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': 09:00-19:00",53.965328,58.411819,,,,,,,,,,2024-06-24 10:14:08
1038380178,Альфа-Банк,Нижний Новгород,"ул. Максима Горького, 140, Нижний Новгород","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.314402,43.994946,"4,3",62.0,57.0,64.0,58.0,66.0,45.0,94.0,,2024-06-23 15:51:40
72939497033,Альфа-Банк,Нижний Новгород,"просп. Ленина, 45, Нижний Новгород","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.281361,43.923971,"4,4",64.0,63.0,69.0,61.0,55.0,,,,2024-06-23 15:51:40
68321044405,Альфа-Банк,Нижний Новгород,"ул. Белинского, 61, корп. 2, Нижний Новгород","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.316289,44.017507,"4,3",54.0,50.0,55.0,41.0,65.0,61.0,88.0,93.0,2024-06-23 15:51:40
109104755824,Альфа-Банк,Нижний Новгород,"просп. Ленина, 100Д, Нижний Новгород","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.240523,43.865445,"4,5",80.0,79.0,83.0,69.0,84.0,92.0,100.0,100.0,2024-06-23 15:51:40
170224396448,Альфа-Банк,Нижний Новгород,"Новая ул., 8, Нижний Новгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",56.310932,43.997632,"4,8",88.0,88.0,86.0,84.0,88.0,,,,2024-06-23 15:51:40
153823749480,Альфа-Банк,Нижний Новгород,"ул. Героя Фильченкова, 10, Нижний Новгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.320218,43.946338,"4,9",84.0,84.0,87.0,85.0,92.0,,91.0,,2024-06-23 15:51:40
214848622764,Альфа-Банк,Нижний Новгород,"ул. Коминтерна, 164, Нижний Новгород","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.348203,43.867862,"4,4",74.0,73.0,77.0,75.0,85.0,,100.0,,2024-06-23 15:51:40
135112963514,Альфа-Банк,Котлас,"ул. Невского, 20, Котлас","'mon': 10:00-18:00, 'tue': 10:00-18:00, 'wed': 10:00-18:00, 'thu': 10:00-18:00, 'fri': 10:00-18:00, 'sat': выходной, 'sun': выходной",61.248351,46.639918,"4,3",64.0,58.0,64.0,,,,,,2024-06-24 01:45:18
33182449580,Альфа-Банк,Барановичи,"площадь Ленина, 1, корп. 3, Барановичи","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",53.132973,26.017888,"4,1",,,,,,,,,2024-06-24 06:49:47
1165641049,Альфа-Банк,Мытищи,"Олимпийский просп., 19, корп. 1, Мытищи","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.923706,37.75705,"4,3",56.0,53.0,58.0,46.0,22.0,35.0,86.0,,2024-06-23 19:07:03
28258577430,Альфа-Банк,Мытищи,"ул. Мира, 26А, Мытищи","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.916623,37.726736,"4,4",60.0,60.0,66.0,61.0,38.0,59.0,88.0,62.0,2024-06-23 19:07:03
143697630883,Альфа-Банк,Энгельс,"ул. Тельмана, 23, Энгельс","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",51.488366,46.12416,"4,9",91.0,91.0,92.0,89.0,94.0,100.0,87.0,,2024-06-23 19:25:41
210005706723,Альфа-Банк,Калачинск,"Строительная ул., 11, Калачинск","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.052629,74.545687,,,,,,,,,,2024-06-24 12:14:37
137299485247,Альфа-Банк,Фрязино,"просп. Мира, 8, Фрязино","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.952641,38.053857,"4,7",92.0,100.0,100.0,,,,,,2024-06-24 01:57:05
112855126846,Альфа-Банк,Реутов,"Носовихинское ш., 7, Реутов","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.745559,37.859067,"4,5",64.0,62.0,68.0,55.0,53.0,66.0,97.0,45.0,2024-06-23 21:52:32
1153583066,Альфа-Банк,Шушары,"Московское ш., 16, посёлок Шушары","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",59.798661,30.399231,,,,,,,,,,2024-06-23 21:15:42
77616431479,Альфа-Банк,Шушары,"Новгородский просп., 6, корп. 2, посёлок Шушары","'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",59.809898,30.369443,,,,,,,,,,2024-06-23 21:15:42
118932982580,Альфа-Банк,Шушары,"Ростовская ул., 20, территория Славянка, посёлок Шушары","'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",59.742919,30.472848,,,,,,,,,,2024-06-23 21:15:42
13829623139,Альфа-Банк,Бор,"ул. Ленина, 129, Бор","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.35907,44.053507,"4,3",78.0,81.0,67.0,,,,,,2024-06-24 01:49:20
195469920532,Альфа-Банк,Воронеж,"Ленинский просп., 116А, Воронеж","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.670786,39.252326,"4,6",78.0,75.0,75.0,83.0,81.0,,100.0,91.0,2024-06-23 16:22:03
215174827499,Альфа-Банк,Воронеж,"ул. Загоровского, 1, Воронеж","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-20:00, 'sun': выходной",51.714042,39.191592,"4,9",88.0,87.0,89.0,91.0,85.0,83.0,100.0,,2024-06-23 16:22:03
83837102684,Альфа-Банк,Воронеж,"ул. Генерала Лизюкова, 50, Воронеж","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.706408,39.154033,"4,5",75.0,72.0,74.0,70.0,81.0,65.0,94.0,,2024-06-23 16:22:03
136744294126,Альфа-Банк,Воронеж,"Кольцовская ул., 31, Воронеж","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.668468,39.193083,"4,3",73.0,70.0,72.0,45.0,,,,,2024-06-23 16:22:03
111745564445,Альфа-Банк,Воронеж,"ул. Кирова, 11, Воронеж","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.656584,39.19059,"4,3",63.0,63.0,70.0,52.0,62.0,67.0,89.0,,2024-06-23 16:22:03
124062317462,Альфа-Банк,Курганинск,"Милиционерская ул., 62А, Курганинск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",44.878968,40.585848,"4,4",88.0,87.0,85.0,,,,,,2024-06-24 14:33:12
1468682000,Альфа-Банк,Курск,"Никитская ул., 1В, Курск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.755088,36.191048,"4,4",86.0,84.0,90.0,81.0,68.0,82.0,,,2024-06-23 17:54:15
30745733706,Альфа-Банк,Курск,"ул. Ленина, 31, Курск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",51.737294,36.194111,"4,4",66.0,62.0,70.0,56.0,60.0,50.0,92.0,80.0,2024-06-23 17:54:15
17392353410,Альфа-Банк,Россошь,"просп. Труда, 4Б, Россошь","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",50.193834,39.578019,"4,5",100.0,100.0,100.0,,,,,,2024-06-24 01:33:22
85437735837,Альфа-Банк,Усть-Лабинск,"Октябрьская ул., 99, Усть-Лабинск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",45.213574,39.687983,"4,5",95.0,94.0,89.0,,,,,,2024-06-24 17:34:09
142492202492,Альфа-Банк,Соликамск,"ул. 20-летия Победы, 119, Соликамск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.647597,56.770831,"4,3",,,,,,,,,2024-06-24 07:41:49
210613403917,Альфа-Банк,Батайск,"ул. Энгельса, 182, Батайск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",47.138793,39.750442,"4,9",82.0,82.0,83.0,85.0,89.0,80.0,100.0,,2024-06-23 21:27:25
239193896655,Альфа-Банк,Асино,"ул. Ленина, 31, Асино","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.998843,86.138168,,,,,,,,,,2024-06-24 10:00:38
61050671510,Альфа-Банк,Усть-Илимск,"просп. Мира, 2, Усть-Илимск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",57.95758,102.73808,"4,6",97.0,95.0,95.0,94.0,92.0,,,,2024-06-23 23:46:47
